"","inds","V1","V2","V3"
"536",179,0.500724328402585,2.22043571373971,3.18448639569552
"537",179,0.351991860681616,1.09090795893003,1.50281955929996
"538",180,2.44709639133689,6.47528321002005,4.01281467645076
"539",180,2.87077018782493,3.27907339482583,4.52984857067386
"540",180,1.18450528262046,3.58046566354648,7.35397289284531
"541",181,0,0,1.94005531825073
"542",181,0.52598971066574,1.3865576206419,1.57164578216932
"543",181,0.470823619166683,0,1.46290875987247
"544",182,1.18569602326656,3.52439609615311,2.37691524803077
"545",182,1.92444472050267,3.81202498402384,2.57745141175632
"546",182,1.87849673729744,1.64482311349314,2.77888299556309
"547",183,0.559527374207195,0,2.23867794673343
"548",183,0.400969040453481,1.63510908073384,3.22056617695671
"549",183,0.452965052663243,0,1.93647269148576
"550",184,2.44701958318793,1.09548359713647,2.6841252441051
"551",184,1.3716414512028,1.09415309436185,2.50488515380205
"552",184,1.01098278207431,0,2.0307578318087
"553",185,3.13455571498865,4.57964354794945,2.6430050416901
"554",185,4.66585687015275,5.35222786324139,3.01774645505169
"555",185,3.70206241301734,6.28388513351767,2.83376007415828
"556",186,0.751709551414947,1.50091392877654,0.499191993451109
"557",186,1.49775289273467,0,1.99986379720533
"558",186,1.04555177745411,1.85857720978878,1.63402461428373
"559",187,0,1.96432525972452,2.73951372489163
"560",187,0,0,2.39638015942617
"561",187,0,3.86046353853967,2.30332935664785
"562",188,0.477322530647455,0,1.05389534636688
"563",188,0.667803181106686,0,2.43945932993325
"564",188,0.306428329958115,0.984285852220625,1.7255941735232
"565",189,1.76328288497345,3.89480591455833,3.30874968812328
"566",189,2.20314741734322,4.88580665503513,3.26739108868577
"567",189,2.15024551926408,0,2.94496023713804
"568",190,1.24347716675111,0,0.557481821660335
"569",190,0.819391415466204,1.13339589545902,0.727013588265779
"570",190,1.37919880686829,1.01478250104278,0.963842343230851
"571",191,0.933915337086352,2.71362500881797,2.23714155577072
"572",191,1.50203551823665,3.17548004525777,1.86074955301464
"573",191,1.23752707115033,3.20098541702424,1.68270628800043
"574",192,0.0050889202917857,0,0.538755504752206
"575",192,0,0,0.902548704712808
"576",192,0.0040455857184254,0,0.517532477423559
"577",193,0.432796450238018,0.552219129171489,1.19243957978542
"578",193,0,0,1.81189234005634
"579",193,0,0,1.80851727682337
"580",194,0.790683953136503,0,0.765056558077538
"581",194,0,1.19479517892785,1.30356264743997
"582",194,0.352241147514146,1.07044884017446,0.96283105332923
"583",195,1.97046856746542,1.50530547913817,1.26180777310234
"584",195,1.44611139230715,1.417178958807,1.91596832256818
"585",195,1.18736139199025,1.64444348329049,2.00259801530976
"586",196,1.01784084958534,2.86024144694946,1.53589420939953
"587",196,1.0258932472546,2.35901349218631,1.67161584763162
"588",196,0,3.35723378225984,2.33059914800981
"589",197,1.70165024283957,2.50209480934851,1.97024189487974
"590",197,1.95385314243708,2.77178926079082,1.65835148661824
"591",197,1.06723310658615,2.98508339732994,1.23185476230254
"592",198,2.56712182553071,3.53638409916754,2.32703403911052
"593",198,3.54937736364794,3.6551634557413,3.12864695329576
"594",198,2.09033532500539,3.34566245602838,2.56682956421494
"595",199,0.84348356915484,2.26460291870005,2.12855408493423
"596",199,1.10852743493636,2.6449201118874,2.47781713344381
"597",199,0.474264574816383,2.13098797092127,0.53819920763478
"598",200,0,0,2.0194817873011
"599",200,1.33465311467862,0,1.73363618066899
"600",200,0.670749589250464,1.52564178799224,1.64349879159787
"601",201,2.4623646672259,3.98466089382303,1.83200614147716
"602",201,2.41074941079538,3.48270810136455,5.27346963987913
"603",201,2.67594382876269,4.0063954648912,2.8374582979909
"604",202,0,0,2.00341228701489
"605",202,0.0932052219483793,0,-0.304204433783967
"606",202,0,0,1.1293076380547
"607",203,1.29522169243314,3.61581811510394,1.36827387555979
"608",203,1.09863849754658,3.37384530726869,2.60231983857918
"609",203,2.33982663606796,4.68144265351124,5.03556440765001
"610",204,0.860345738260648,0,4.16838849998124
"611",204,0.715308881977021,0,3.32605333615455
"612",204,0.560197235042568,0.764692793651673,3.01416422665556
"613",205,0,0,0.525283881003978
"614",205,0.503879038995662,0,1.00959054600665
"615",205,0.25561693069263,0.949848062286003,0.842679325712991
"616",206,0.807330102395008,2.91347989271711,4.37201975927463
"617",206,1.30837923973532,2.43217219189075,2.68956011685318
"618",206,0.713616005347026,1.66860335458891,2.97399183942257
"619",207,1.43225972414476,0,1.48960576542138
"620",207,1.37760278688887,0,1.50914439824228
"621",207,1.36832746728524,0,1.7139115491533
"622",208,1.96563995020942,4.83322620767291,3.6939479801803
"623",208,1.34564785712937,4.33901791773689,2.01132934162727
"624",208,2.41500140788673,4.17425361978397,1.89000590889614
"625",209,2.58481908649439,4.98732271192915,2.15314682686866
"626",209,3.62086679732198,4.84039633338668,1.96287601942135
"627",209,3.06629742914953,3.62422497721444,0.941541357911665
"628",210,2.28583914427043,2.59149384823619,2.71224459999864
"629",210,1.40780736006146,1.68633562384151,4.54630580890647
"630",210,2.08686154800317,1.70687132646333,3.88383415826395
"631",211,1.52011843859698,1.97022446821106,2.67338557729791
"632",211,0.61589562880471,1.45358057965464,2.43321125584388
"633",211,0.940405982996651,0.204932912468416,2.20221978544584
"634",212,2.7768520880372,4.94981389453185,2.82043407703506
"635",212,4.61162283676251,3.7140673589089,1.28647938845573
"636",212,3.43240050890509,8.15110562383621,4.49553515829956
"637",213,2.14046051020166,3.19037009982318,1.65375155854207
"638",213,1.03151543317795,2.30099781242065,3.61511638261501
"639",213,1.90744842513919,3.49272917326918,3.21417231758537
"640",214,0,0,2.86382693067442
"641",214,0.0952383041969676,0,2.57357230577858
"642",214,0.151698179220702,0,2.67644339488497
"643",215,1.16962803568826,3.75446643408994,2.22432512135873
"644",215,1.1271973936018,3.93232465872693,2.29009392256334
"645",215,2.12348001187624,3.62287051995819,2.10926271429657
"646",216,2.30555563454735,4.23449624608257,2.52163682764296
"647",216,1.26391011826459,3.74554833152205,2.99641307586067
"648",216,1.98129958938641,4.31019374331444,2.60299434386671
"649",217,0.14008904437454,3.17062575471464,1.40619998193614
"650",217,0,4.39123322221831,1.68900478860747
"651",217,0,0,1.76827884403106
"652",218,0,0,1.43581103329411
"653",218,0.505797560677611,1.07999935723459,1.9037978529837
"654",218,0.330426233426703,0,0.722800436327692
"655",219,0,0,1.13582698267277
"656",219,0.502176695905057,0,0.80505934859263
"657",219,0.896823897557533,0,1.26428210837297
"658",220,1.16135688837093,2.5401431172408,3.25363486504436
"659",220,3.01709920757637,4.3695577295315,2.30074463616751
"660",220,2.70184777808828,3.8280146575857,4.6466342095755
"661",221,0.556460714706213,0,1.29343461822531
"662",221,0.919780555387154,0,1.85148905267527
"663",221,0.565757014246893,0.821102900787039,1.16953998417408
"664",222,1.69641782254463,3.44656111526587,2.89612619369502
"665",222,1.48118810781836,3.29016387279729,2.05967377732566
"666",222,1.13201808480454,3.47077725671863,3.63428384073792
"667",223,0.508679169108061,1.36968756720068,1.78869217268165
"668",223,0.417136284762,0.935088801513674,1.57388103953174
"669",223,0.363085569504828,0,2.55391299107368
"670",224,0.616734655810706,3.65128971004332,2.49804345622076
"671",224,0.345886040096204,2.75753687382661,2.88164946239082
"672",224,0.736807225040784,3.55783658373554,3.14378659621935
"673",225,0.578685047765841,2.98167559118134,1.90983341089981
"674",225,1.39476427307663,7.04559660466014,3.04768709650536
"675",225,0.676465138690232,2.88971782317143,2.73963754235031
"676",226,0.626224000866414,0,1.34030528733414
"677",226,0.519963668557015,0,0.157340555929119
"678",226,0,0,1.2685580404641
"679",227,1.50018585996655,0.931591896899699,1.23966864656792
"680",227,3.08210001147442,0,1.73362096238766
"681",227,2.75825050721127,0,2.01626651650787
"682",228,0.759000733991236,2.00504118890048,1.87531203476794
"683",228,1.08853809842775,1.00151719553012,0.856637422084564
"684",228,1.60116780455074,2.0127719189003,2.39622465317396
"685",229,1.4985858996742,4.47579974708798,0.996954258982795
"686",229,0.896707067151872,-0.546947544917461,-0.0331393885522653
"687",229,2.29388903344471,5.49514433777894,1.16116912863504
"688",230,2.66938353026165,6.24600925696186,2.59854015010642
"689",230,1.94744627991476,4.51966184731971,2.32462689384415
"690",230,3.03203357447657,4.59432988820993,2.02577929387843
"691",231,0,0,0.84269806645612
"692",231,1.69419824256644,1.41150234467528,0.542351500065939
"693",231,0.965217858924043,1.57821067109103,0.468203400187246
"694",232,0.617283898854287,1.22778891190141,2.30764253444119
"695",232,0.632923782996401,1.64478139603986,1.66703882155902
"696",232,0.956478937671953,1.47436622723511,2.09839111908956
"697",233,2.5976472011639,3.40305511729151,2.86561074886907
"698",233,6.66377243770918,5.14658348838694,3.44926174915321
"699",233,3.48107415537471,4.29519103074862,4.12345163424765
"700",234,4.67281201777925,4.79216247870496,3.96255988339538
"701",234,2.52923192340633,3.1573644035598,4.25546491018295
"702",234,2.22835276149773,3.40897554567507,2.2606705762326
"703",235,1.41338174263014,0,2.08931378730709
"704",235,1.03240857070748,1.45554326057704,2.08015173181419
"705",235,1.09405635600486,0.97692107951884,-0.616189435509982
"706",236,0.538765826189189,0.652373791190829,0.712720070828747
"707",236,0.733579936535358,1.32640685770357,2.49299189745127
"708",236,0.818806824955703,1.62499882730995,2.08216411346296
"709",237,1.08794786965723,1.70539017749884,2.88237685032483
"710",237,0.901146676254912,1.19554128755111,1.58160637173133
"711",237,0.969239944795464,1.05162855859243,2.29043160993151
"712",238,0.623964221461612,0,1.57904525040486
"713",238,1.18900901486962,1.20655963876686,1.05201310157102
"714",238,0,0,1.40694604436255
"715",239,1.3421994377864,1.4456288590551,3.38006007044779
"716",239,2.07531356936747,1.51364321813612,1.67618376894277
"717",239,1.60488324603953,0,1.53881068998627
"718",240,1.51856890764214,3.90107665350924,2.88390375018921
"719",240,1.05762731682502,3.48678140094652,1.86882746254052
"720",240,1.60755631149398,4.00731664195879,3.17973840246211
"721",241,0.368922020801364,0,1.45146450520612
"722",241,0.224774174825239,0.52010946447015,1.73460810759443
"723",241,0.420855132536776,1.72864804458166,2.9706963748979
"724",242,0.460532929845692,0,1.19733073403136
"725",242,0.782402769173754,0,0.160086539322827
"726",242,0.894311713136557,0,0.934758600971908
"727",243,0.898080629118049,2.81749891324707,2.8426512272272
"728",243,0,4.19947555137233,3.76961738609214
"729",243,0.764593750054855,3.13868396656936,2.63379921060297
"730",244,0.637718854538938,2.75333977289253,2.18809736273695
"731",244,0.330719166323566,2.53713376385286,2.07902676982808
"732",244,0.68846294360823,2.59227179947541,2.23893612802121
"733",245,0.908173359781802,2.55029922603885,2.50736311190918
"734",245,1.19899043157356,2.72383705429172,2.78514516075989
"735",245,0.840737007973525,2.90301810609588,2.56830085061674
"736",246,1.04325071753651,2.7110037979012,2.01795648414558
"737",246,0.52105746513551,2.87467750566156,2.90621990838429
"738",246,0.721564550438701,6.04645251065699,4.73105565329076
"739",247,0.636824105594193,2.5365926783979,2.085099234301
"740",247,0,3.06862387770703,2.39400019161722
"741",247,0,0,2.08511277847629
"742",248,0,0,1.02867463789853
"743",248,0,0,0.661258648284193
"744",248,0,0,0.94428123743095
"745",249,3.15798292759661,3.62374144594447,1.97910021188906
"746",249,1.53036799690017,-0.984838289771471,1.33250872892635
"747",249,2.51044468382757,2.5628887220877,1.50442648392587
"748",250,1.0310407318131,0,0.80246033839475
"749",250,0.488398332166193,0,1.27188505177478
"750",250,1.10430048009007,1.04717667882175,1.39881835869011
"751",251,0.98977316988673,0.883095709013873,1.62760514724347
"752",251,0.58509343523256,0,1.62376489573897
"753",251,0.633732368058356,0,1.76442931530793
"754",252,0,2.27366285432572,1.69166535205867
"755",252,0.426379279904238,3.08905429311738,5.34527283082937
"756",252,0.707529680870614,3.16031199377783,2.083159813969
"757",253,0.827141469282334,3.2850849116417,2.24514965726325
"758",253,0,2.35533103698547,3.35927885126359
"759",253,1.47182491990211,3.04485038394141,2.63228776316409
"760",254,0.456631765284596,0.307302491238108,0.92995353562346
"761",254,0.502900879494958,-0.292686695509192,1.22059149582679
"762",254,0.941724747449453,3.21733891639304,1.11698343334846
"763",255,2.16057077865542,3.16984887182954,3.68602616172964
"764",255,2.14485997344865,3.05623367864523,2.66224892959601
"765",255,1.02329206909096,2.26699880112155,3.01383017864439
"766",256,0.70004114690758,1.92703892418038,1.51962927667048
"767",256,0,0.909726795455047,0.796023877243479
"768",256,0,0,0.943915703152649
"769",257,0,0,0.557118342178434
"770",257,0,0,0.100635686626925
"771",257,0,0,0.258778977346281
"772",258,2.39889039698981,5.2015347343803,3.92839270598526
"773",258,1.35683174475486,3.3644177748179,3.00492786102724
"774",258,2.34635303415416,3.37686395712844,2.2952465800314
"775",259,2.09560651580252,3.0732760352495,2.65720745802261
"776",259,1.53079603263727,4.62842937270896,3.90275516698246
"777",259,1.77481501203312,4.23626999172761,3.01819824342608
"778",260,0.945115286822806,3.48904720549236,3.48139676034296
"779",260,0.886264136536083,2.78981852619357,2.21608989797021
"780",260,1.38081202803841,3.75233675738182,2.42256273296893
"781",261,2.15465491711037,0,1.89307417435903
"782",261,0.943025658224786,0,1.86320730753827
"783",261,1.30688439612556,0.866918914719085,1.85035585360266
"784",262,0.477938354087221,2.47308906980047,1.62390206982581
"785",262,0.593537240692227,3.35053537554435,1.88238329864814
"786",262,1.22900231029888,2.57630870535947,1.88937664370875
"787",263,1.17528721915605,1.48558519269052,1.11944361318085
"788",263,1.2477172165054,1.43181113093191,1.89289609279725
"789",263,0,0,1.5943911581114
"790",264,0.993660505045703,3.10491051647245,2.39256541716483
"791",264,1.73738070756079,0,2.47567725749109
"792",264,2.57254309070502,3.60103089674179,2.99775218947484
"793",265,0.217953182350237,0.467396659472387,0.556009945462536
"794",265,0,0,0.532856799333094
"795",265,0,0,0.648853352956778
"796",266,0.585725645016046,1.56903539261047,1.81320120247698
"797",266,1.00009755980468,1.55541406622057,2.62448146906554
"798",266,0.336552500682039,0.25253012534976,1.76743707506516
"799",267,0.528087519741774,3.33279044996783,2.5467019547336
"800",267,0.343959983595868,2.49506156331408,1.72636123481258
"801",267,0,3.2730971042291,2.43817405684139
"802",268,0,3.23205771198921,2.03538894303476
"803",268,0.442101476389576,2.83888057632952,1.75960681836314
"804",268,0.556021058943206,3.87044999096353,2.50827599919915
"805",269,0.838350490233971,5.44418436665394,2.37727898351131
"806",269,0.897632667788007,2.7133581533135,2.0395436368664
"807",269,1.25802918349693,3.17987175345028,2.21915722797813
"808",270,0.393470173933011,2.90871718699705,1.40684905804523
"809",270,0.793245730201956,3.08689693118139,1.95164897224274
"810",270,0,3.06766805814664,1.80424818272165
"811",271,0.409586439801375,0,0.743140686960361
"812",271,0,0,1.27787729778827
"813",271,0.403351461581823,0.877805953093778,1.10424516279635
"814",272,1.15312467988911,1.38292220302738,2.26119350206555
"815",272,0.653638892674884,1.5188992290356,3.48499780863806
"816",272,0.346923318006432,0,0.574724058780266
"817",273,3.28892408330363,2.89228651338914,4.03514569743284
"818",273,2.74237083370855,3.61331442877738,3.59472011790272
"819",273,1.17250420238055,3.31201721700474,4.02277911545077
"820",274,3.49449784609765,9.0759055969631,4.60334226459866
"821",274,1.96615682922971,4.40448916724051,2.83070277203627
"822",274,1.63042612898371,4.57055780831001,3.24911851164265
"823",275,1.76869677291429,2.92682108088264,1.8627965191098
"824",275,1.56279696766146,1.19815926059992,0.608221570733599
"825",275,3.69383554856072,3.84641230464947,1.64627142445576
"826",276,1.7259792683303,3.43782012977911,1.82390740991534
"827",276,1.08148934406492,3.1733888636269,0.661544536075008
"828",276,2.04275572845827,3.20445179632742,2.19017530340062
"829",277,3.54551852607731,5.15723752878615,4.47667324071379
"830",277,1.50758085227023,2.81315022880897,3.60548158573153
"831",277,1.86159969704717,2.46117545151585,2.20103825331074
"832",278,4.05425578909366,2.86553994483736,1.47045005072419
"833",278,3.5465899527401,4.37266503498194,1.40321817208279
"834",278,1.90376260558144,2.09402914568512,0.784290085491785
"835",279,0,0,1.5565905709418
"836",279,0,0,1.77148369993278
"837",279,0,0,1.67641021188805
"838",280,1.93264162463415,3.46388560211184,2.37888003683233
"839",280,1.61810113512443,2.58299078086832,2.08212251095835
"840",280,2.14163460240244,2.54979453007067,1.90359656011668
"841",281,1.5638760780703,1.58727334352784,3.97586077545369
"842",281,0.916444084327516,1.65962584949701,2.90183529897958
"843",281,0.951649990465584,2.72797062156272,3.3419886041767
"844",282,1.35639444392161,2.35777591360268,1.67731098187654
"845",282,0.822152923228619,4.79421744395289,2.95856577282304
"846",282,0.63910517893814,2.50287745504361,0.965818109769615
"847",283,0,0.598288180124067,1.58814204171994
"848",283,0.524402300410081,0,3.52934523121042
"849",283,0.386655924116376,0,1.49055908656872
"850",284,1.08607486793123,4.90667907281717,4.14251541543327
"851",284,1.57798856640929,3.59615522252835,5.19037932298881
"852",284,2.37144673224744,3.42658564177268,1.20453387502495
"853",285,0.909816833252085,1.20331840178685,1.23796578417336
"854",285,1.26689335893418,1.37657781282968,1.60639002006982
"855",285,1.06887246854883,0,0.752667218049847
"856",286,2.45005298374258,6.02259366818926,2.27497153973655
"857",286,1.31741723641466,3.78432065508608,3.24691448270453
"858",286,2.48499481297567,3.96398416370792,2.91824114538835
"859",287,1.04649945323657,0,1.71340901238924
"860",287,0,0,1.01797820104479
"861",287,0.689873617923172,0,1.6987556541027
"862",288,2.37009481939621,3.76090015046702,2.99098577828786
"863",288,0.933905829449841,2.75523684015214,1.23789095311259
"864",288,1.49157356972018,2.87544964931885,3.05576733127805
"865",289,0.648074688788455,2.15911193206093,2.42779468230172
"866",289,0.423159636033228,1.73268143647616,1.38097021090898
"867",289,0.371071544837342,2.24685962842181,2.93190101057296
"868",290,1.01818801531634,0,1.60928724564053
"869",290,1.08829771912019,1.37840029719023,1.54494418605273
"870",290,0.968166307556457,1.44274529546353,1.82784100333414
"871",291,0,2.43952943593767,1.90622443387931
"872",291,0.342859803175593,0.491422389033477,0.577635016859898
"873",291,0.487110042615353,1.96523884560305,1.83104146043041
"874",292,3.2959246145225,3.76169290955616,1.47634117321828
"875",292,1.20699901758569,2.77732635290055,1.74406213460553
"876",292,1.72861871455437,2.34138846787543,0.981766110165369
"877",293,1.48735176753851,3.10381345565071,0.946755118675078
"878",293,1.86507778391902,3.29763478456951,0.810602606276134
"879",293,1.54666535126508,3.38914045135485,1.02158542108447
"880",294,1.33591421409455,2.37241030279051,1.53906495127298
"881",294,0.80564689351079,2.17592505130273,1.96866154226986
"882",294,1.149139673701,2.15072725378243,0.940974739757118
"883",295,0.979717068840351,1.99328884334075,1.08390369381028
"884",295,0.821077999094841,1.02045881668103,0.981053445608914
"885",295,0.941247762385687,2.5703544003295,1.83053142794944
"886",296,0.429974416212867,0,2.00214077028943
"887",296,0,0,4.23588341646008
"888",296,0,0,2.61680537681268
"889",297,2.20763880509717,3.45858115885515,2.78502950385232
"890",297,2.70019758877002,2.34514261560986,1.01502335592509
"891",297,2.58245562181411,3.11791084971716,2.22302294588074
"892",298,0,0,1.46321844255624
"893",298,0,2.81115464457059,0.908142703387457
"894",298,0.696132162525471,2.95040227454495,1.69423691447546
"895",299,0,0,1.51654262133592
"896",299,1.08355050544828,0.885482570007155,1.28928269781895
"897",299,1.82695310326119,0,1.232160259154
"898",300,0,0,1.84591658342243
"899",300,0.443531409798707,0,4.31526523983066
"900",300,0.224500458572476,0,1.59895684954695
"901",301,0.807599291779076,1.03328557606252,1.07790036393934
"902",301,0.999446768285869,0,1.75086980131017
"903",301,1.21999489013178,0,2.05675621300834
"904",302,0.654735906980276,1.78751961155078,1.96034853580631
"905",302,0.538429952677431,2.48934814237003,4.19386711024851
"906",302,1.12562697387346,0,2.0433017918975
"907",303,2.09320969028427,4.06669809707393,1.75479119120995
"908",303,2.15740431533205,3.18963603349114,2.44567706794352
"909",303,3.65199426161219,5.60264062067616,3.3327452735867
"910",304,1.62731611398963,1.46814208433993,1.05472302877674
"911",304,2.36013034881695,0,0.365166376272312
"912",304,1.56729966122444,1.03710469841364,1.10248682914455
"913",305,1.34396980951141,0,1.40732730422569
"914",305,1.57576349683916,0,-0.455822256837641
"915",305,0,0,1.81540003214539
"916",306,1.27364589522172,0,0.802079597611793
"917",306,0.529680247095542,1.04390942414901,2.03503105263708
"918",306,0.690362602885852,0,-0.0290312737652421
"919",307,1.07436566122547,1.51887260133931,2.54993185899793
"920",307,2.4768567664402,1.38308884408322,2.46401052849732
"921",307,1.92968345110799,0,1.09678414236494
"922",308,1.35736848830437,0,3.06499311009454
"923",308,1.35161399627999,2.09297615699463,2.60919514745943
"924",308,1.12472641797955,1.38235028074234,1.89562776812246
"925",309,0.722859944468867,0,1.0942333819892
"926",309,1.07322551176026,0,1.08266349923308
"927",309,1.42641875283949,0,1.88862355599089
"928",310,0.183435183272125,0,-0.599217296630431
"929",310,0.640093243593461,0,1.44332089533951
"930",310,0,0,1.72121099398222
"931",311,1.19889345566994,3.7873975300483,2.07860734170366
"932",311,0,0,1.68718088926199
"933",311,1.18432803416478,2.70114990648847,2.04342536665329
"934",312,0,0,1.18987654923145
"935",312,0,0,1.23579920985006
"936",312,0.307233519048244,0,1.57649400830904
"937",313,0.558294863122744,0,1.22081651460501
"938",313,0.160200107374514,0.326663959969142,1.08212713723632
"939",313,0.558699792243471,1.88340778724519,0.8107947663262
"940",314,1.38010945828017,3.73702620648125,2.9371650925276
"941",314,1.01861936300942,3.18394989626063,2.63468226495774
"942",314,0.66424694789856,2.84977314918797,1.73208211654555
"943",315,0,0,1.34259483947126
"944",315,0,0,1.77712276312716
"945",315,0.482062905970565,0,0.849084311755175
"946",316,0.586903962604323,1.70459945788824,2.54749235798893
"947",316,0.255494361994069,1.78020275850076,2.26284516279118
"948",316,0,1.26592649568775,1.46073136979023
"949",317,0.622252843882057,0.866974175888218,1.92249448158268
"950",317,1.56898138403576,1.32189948203016,2.10734627813692
"951",317,0.942539671089627,0,2.04399772844075
"952",318,2.15383125316267,1.86726665579616,1.85007133152152
"953",318,1.07997032229572,1.53349467355029,1.53172408272538
"954",318,1.41953895717084,0,2.11396024581821
"955",319,0,0,1.93331144849499
"956",319,0,0,2.75837894643717
"957",319,0,0,1.9666419018801
"958",320,2.29122044775782,2.85961281323742,3.33378874943849
"959",320,1.76855829705397,2.9679944533199,4.777318542037
"960",320,3.57743140341753,3.59690158796178,2.67745483448151
"961",321,1.67730335250173,5.05909459680407,1.81717315337111
"962",321,1.74592287053623,3.79437483351636,2.30140717518999
"963",321,1.23563688624094,3.76007993568958,2.24909556490993
"964",322,0.399113819663124,-0.3642014002309,1.66642035704739
"965",322,0.922516327481183,2.49052405061952,3.61812790912772
"966",322,0.308382477429765,2.21530745549271,2.60269147248197
"967",323,0.398830411986293,0,1.71898011630844
"968",323,0.801624176827884,0,1.74966819652798
"969",323,0.814619505113269,1.37958873258807,2.65345602883184
"970",324,1.66670423160359,0,1.19614816788299
"971",324,1.52833806811057,0,1.53703218125487
"972",324,1.9838077846694,0.996229853910319,1.63873573419988
"973",325,1.50511739199707,3.46088994194952,2.89162082140351
"974",325,1.00555827084248,-0.428556560835045,2.36038182661442
"975",325,0.943399607020516,2.56855451035545,2.48209615421988
"976",326,1.27029675165947,0,0.32755207482195
"977",326,0.56073937643918,0,0.244092526146714
"978",326,1.41980226587093,0,0.312698861244968
"979",327,0,2.2748797871711,2.65257985980512
"980",327,0.868273073543517,4.21931967204638,2.73958428435809
"981",327,0.347380090817683,2.2459340941805,3.8968588177837
"982",328,0.672503524409006,0,1.8133033381446
"983",328,0,0.870510985499257,1.39182145865298
"984",328,0.92772560408063,0,1.22259383080238
"985",329,0.899262903340293,0,1.24046972777355
"986",329,1.08024716643483,0,1.41429113494531
"987",329,0.989751765359932,0,1.51692811774519
"988",330,0.712910977768569,2.27034735358298,1.47433035569292
"989",330,1.29526326419281,2.59344881178269,1.44395602195986
"990",330,0.674949223385202,2.24453153537549,1.05461129589095
"991",331,2.57319473284843,2.51028891594373,1.7557337637664
"992",331,3.23783096191698,3.38678700433357,2.78008733465012
"993",331,3.86694844320395,3.97700840578154,2.83533327932346
"994",332,1.39957024836358,3.5337421890795,0.867821577621864
"995",332,0.660234061521883,4.36231140933638,1.18865641303545
"996",332,1.66105142934093,3.66924983097209,1.07570231646528
"997",333,0.24377310460907,3.21680562944696,1.55863716304238
"998",333,0,3.31807752038312,1.39897490104469
"999",333,0,0,1.34026633846472
"1000",334,1.53362885617952,1.11169889650626,0.926604139327524
"1001",334,1.30008615563979,1.42621033358903,3.20794098928444
"1002",334,0.980100162755139,0,1.18603642309707
"1003",335,1.21247037210069,1.6038062417622,1.22146991074077
"1004",335,0.535974139740521,0,1.80177889878969
"1005",335,0.986676972162525,1.92657176017756,2.41321835810736
"1006",336,0.617488810961253,2.67702438874662,1.12702916046775
"1007",336,1.87290365998946,3.2347016260372,3.10143062619631
"1008",336,1.50420322338375,3.21136480230905,4.15369526927748
"1009",337,0.583618524758435,2.53624036570017,2.91235610690385
"1010",337,0,2.38691071575585,2.29659153887897
"1011",337,0,2.48848669476552,2.71032737247461
"1012",338,1.42341043919702,0,1.70111511495564
"1013",338,1.4750240022031,1.82877296045172,1.03253083936576
"1014",338,1.91543184622096,6.15843431299015,1.87583456345282
"1015",339,1.68021003520601,1.42063797496797,1.11282435796395
"1016",339,1.58868640715423,1.44853873844195,1.18218788092798
"1017",339,1.1330526073065,0,1.29377400926731
"1018",340,0.590382161158266,1.11493841379755,0.996960401622254
"1019",340,0,0,0.937117412235979
"1020",340,0.278672410083119,-0.444061207463013,1.06424125129444
"1021",341,2.17460997849575,4.38254671091795,3.52498008859131
"1022",341,1.33732176952675,3.70269241873739,2.42080686617478
"1023",341,1.13221479241376,3.85362739922477,2.67411394059258
"1024",342,0.748739983601399,1.30131580413142,0.838838580245174
"1025",342,1.11638498752187,1.44190299849916,1.6313861430764
"1026",342,1.26129651518524,1.63280918992279,1.18266152049361
"1027",343,0.432153210627857,0,0.774269139461999
"1028",343,0.317623090166173,1.11568647356941,0.260136172218244
"1029",343,0.315087109964338,0,1.00081938822066
"1030",344,1.4240529917327,1.9538324366568,1.73684871970861
"1031",344,2.2284354246327,1.84600492966358,2.26166231897551
"1032",344,1.3897527912004,1.91124927987962,1.45070930109719
"1033",345,0.961085307755981,2.09845464350358,1.07728104316643
"1034",345,2.11457945567726,5.3021097790139,2.55979010776619
"1035",345,0.610330346894314,1.21322025594913,1.13850927164593
"1036",346,0.958979033428137,4.00822170842693,1.67752503778617
"1037",346,1.04029398282903,5.00353255367471,2.36068827183261
"1038",346,0.597291615760082,4.03223187201156,3.8806546927391
"1039",347,0,1.16798868203398,1.69651149978444
"1040",347,0.230781074758379,0,1.55566017107671
"1041",347,0.231701073253065,1.06958835040813,1.36798792187195
"1042",348,3.20962138674988,-0.249315301478782,1.43192223746922
"1043",348,3.13359068521752,5.32321434584431,2.45902254516995
"1044",348,1.92311945083463,7.20266138764296,4.16116247306467
"1045",349,1.23183040489249,2.46753299094509,2.36541086003768
"1046",349,0.651515684340253,0,3.00182511826366
"1047",349,0.754358864966382,2.37559425678669,3.39190622375086
"1048",350,0.63229609921666,0,0.566900878398372
"1049",350,0.783118106589794,0,0.812227191070376
"1050",350,0.561992140573344,0,0.724888582408068
"1051",351,0.428679869771278,0,0.736904964650442
"1052",351,0.536474765738892,0,1.05736156571999
"1053",351,0.644700572031236,0,0.976777760429472
"1054",352,0,0,3.80361448322682
"1055",352,0,0,1.62111140427793
"1056",352,0.248324995289005,1.75200250774043,3.01958325634872
"1057",353,0.562979741348295,2.64194077268683,1.20947115995904
"1058",353,0.734631603336032,2.69871151778497,2.13511051051668
"1059",353,0.656627215776759,2.32895743804905,1.42727530422076
"1060",354,0.871752256092516,0,2.03427248051757
"1061",354,1.28751507149222,0,0.880223322621217
"1062",354,1.22912001534594,0,2.6110448677532
